[Header]
Data File Name	C:\GCsolution\Data\Pfleger\Jonathan\07-23-2020\EV-2_20200721.gcd
Output Date	7/24/2020
Output Time	10:42:05 AM

[File Information]
Type	Data File
Generated	7/23/2020 4:22:03 PM
Generated by	Admin
Modified	7/23/2020 5:12:29 PM
Modified by	Admin

[Sample Information]
Operator Name	Admin
Acquisition Date	7/23/2020 4:28:51 PM
Type	Unknown
Level	1
Sample Name	EV-2_20200721
Sample ID	EV-2_20200721
ISTD Amount1	1
ISTD Amount2	1
ISTD Amount3	1
ISTD Amount4	1
ISTD Amount5	1
ISTD Amount6	1
ISTD Amount7	1
ISTD Amount8	1
ISTD Amount9	1
ISTD Amount10	1
ISTD Amount11	1
ISTD Amount12	1
ISTD Amount13	1
ISTD Amount14	1
ISTD Amount15	1
ISTD Amount16	1
Sample Amount	1
Dilution Factor	1
Vial#	6
Injection Volume	1
Injection Count	1
Bar Code	

[Original Files]
Data File	C:\GCsolution\Data\Pfleger\Jonathan\07-23-2020\EV-2_20200721.gcd
Method File	C:\GCsolution\Data\Pfleger\Jonathan\20190412_Stabilwax_shortened_bake.gcm
Batch File	C:\GCsolution\Data\Pfleger\Jonathan\07-23-2020\gc_07-23-2020.gcb
Report Format File	C:\GCsolution\System\DEFAULT.gcr

[File Comment]


[Configration]
Instrument Name	FID w/AOC
Instrument #	2
Line #	1

[Peak Table (Ch1)]
# of Peaks	84
Peak#	R.Time	I.Time	F.Time	Area	Height	A/H	Conc.	Mark	ID#	Name	k'	Plate #	Plate Ht.	Tailing	Resolution	Sep.Factor
83	36.505	36.316	36.666	8914	729	0.12	0.00000	   			18.865	165351.878	0.000	0.925	9.076	1.074
84	40.836	40.605	41.142	57409	4572	0.13	0.00000	   			21.222	249002.768	0.000	1.133	12.653	1.125

[Compound Results (Ch1)]
# of IDs	25
ID#	Name	R.Time	Area	Height	Conc.	Curve	3rd	2nd	1st	Constant
1	Acetate_Sugars	4.783	3896	581	0.00000	Default	0.0000000	0.0000000	0.0000000	0.0000000	
2	Sugars	0.000	0	0	0.00000	Default	0.0000000	0.0000000	0.0000000	0.0000000	
3	Propionate_Sugars	5.663	44329	3973	0.00000	Default	0.0000000	0.0000000	0.0000000	0.0000000	
4	Isobutyrate	0.000	0	0	0.00000	Default	0.0000000	0.0000000	0.0000000	0.0000000	
5	Butyrate	0.000	0	0	0.00000	Default	0.0000000	0.0000000	0.0000000	0.0000000	
6	Isovalerate	0.000	0	0	0.00000	Default	0.0000000	0.0000000	0.0000000	0.0000000	
7	n-Valerate	0.000	0	0	0.00000	Default	0.0000000	0.0000000	0.0000000	0.0000000	
8	Isocaproic	0.000	0	0	0.00000	Default	0.0000000	0.0000000	0.0000000	0.0000000	
9	n-Caproic_Sugars	0.000	0	0	0.00000	Default	0.0000000	0.0000000	0.0000000	0.0000000	
10	Heptanoic	0.000	0	0	0.00000	Default	0.0000000	0.0000000	0.0000000	0.0000000	
11	Sugars	0.000	0	0	0.00000	Default	0.0000000	0.0000000	0.0000000	0.0000000	
12	Sugars	0.000	0	0	0.00000	Default	0.0000000	0.0000000	0.0000000	0.0000000	
13	Sugars	10.875	709080	31230	0.00000	Default	0.0000000	0.0000000	0.0000000	0.0000000	
14	Sugars	11.554	2136291	72703	0.00000	Default	0.0000000	0.0000000	0.0000000	0.0000000	
15	Xylose	3.363	4537	560	0.00000	Default	0.0000000	0.0000000	0.0000000	0.0000000	
16	Xylose	0.000	0	0	0.00000	Default	0.0000000	0.0000000	0.0000000	0.0000000	
17	Xylose	0.000	0	0	0.00000	Default	0.0000000	0.0000000	0.0000000	0.0000000	
18	Xylose	0.000	0	0	0.00000	Default	0.0000000	0.0000000	0.0000000	0.0000000	
19	Xylose	0.000	0	0	0.00000	Default	0.0000000	0.0000000	0.0000000	0.0000000	
20	Xylose	0.000	0	0	0.00000	Default	0.0000000	0.0000000	0.0000000	0.0000000	
21	Xylose	0.000	0	0	0.00000	Default	0.0000000	0.0000000	0.0000000	0.0000000	
22	Lactic Acid	0.000	0	0	0.00000	Default	0.0000000	0.0000000	0.0000000	0.0000000	
23	Lactic Acid	3.999	87766	12113	0.00000	Default	0.0000000	0.0000000	0.0000000	0.0000000	
24	Lactic Acid	0.000	0	0	0.00000	Default	0.0000000	0.0000000	0.0000000	0.0000000	
25	Lactic Acid	10.318	41061	3063	0.00000	Default	0.0000000	0.0000000	0.0000000	0.0000000	

[Group Results (Ch1)]
# of Groups	0

[Chromatogram (Ch1)]
Interval(msec)	40
# of Points	65370
Start Time(min)	0.001
End Time(min)	43.581
R.Time	Intensity
0.00050	-327
0.00117	-327
0.00183	-326
0.00250	-326
0.00317	-327
0.00383	-328
0.00450	-328
0.00517	-329
0.00583	-329
0.00650	-329
0.00717	-330
0.00783	-330
0.00850	-330
0.00917	-330
0.00983	-330
0.01050	-330
0.01117	-329
0.01183	-329
0.01250	-329
0.01317	-328
0.01383	-327
0.01450	-327
0.01517	-327
0.01583	-327
0.01650	-327
0.01717	-327
0.01783	-327
0.01850	-327
0.01917	-326
0.01983	-326
0.02050	-326
0.02117	-325
0.02183	-325
0.02250	-324
0.02317	-324
0.02383	-324
0.02450	-324
0.02517	-323
0.02583	-323
0.02650	-323
0.02717	-323
0.02783	-323
0.02850	-323
0.02917	-322
0.02983	-322
0.03050	-322
0.03117	-322
0.03183	-321
0.03250	-321
0.03317	-320
0.03383	-320
0.03450	-319
0.03517	-319
0.03583	-318
0.03650	-317
0.03717	-316
0.03783	-316
0.03850	-315
0.03917	-315
0.03983	-315
0.04050	-314
0.04117	-314
0.04183	-314
0.04250	-315
0.04317	-315
0.04383	-315
0.04450	-315
0.04517	-315
0.04583	-315
0.04650	-314
0.04717	-314
0.04783	-314
0.04850	-315
0.04917	-315
0.04983	-315
0.05050	-316
0.05117	-316
0.05183	-317
0.05250	-317
0.05317	-316
0.05383	-316
0.05450	-316
0.05517	-317
0.05583	-317
0.05650	-318
0.05717	-318
0.05783	-319
0.05850	-319
0.05917	-320
0.05983	-320
0.06050	-321
0.06117	-321
0.06183	-322
0.06250	-322
0.06317	-323
0.06383	-323
0.06450	-324
0.06517	-324
0.06583	-325
0.06650	-325
0.06717	-326
0.06783	-326
0.06850	-327
0.06917	-327
0.06983	-327
0.07050	-327
0.07117	-327
0.07183	-327
0.07250	-327
0.07317	-327
0.07383	-327
0.07450	-327
0.07517	-327
0.07583	-328
0.07650	-328
0.07717	-328
0.07783	-328
0.07850	-328
0.07917	-328
0.07983	-328
0.08050	-329
0.08117	-329
0.08183	-330
0.08250	-330
0.08317	-330
0.08383	-331
0.08450	-331
0.08517	-331
0.08583	-330
0.08650	-330
0.08717	-331
0.08783	-331
0.08850	-331
0.08917	-331
0.08983	-331
0.09050	-331
0.09117	-331
0.09183	-330
0.09250	-330
0.09317	-330
0.09383	-331
0.09450	-331
0.09517	-332
0.09583	-332
