[Header]
Data File Name	C:\GCsolution\Data\Pfleger\Jonathan\07-23-2020\MA-ACR-1_20200721.gcd
Output Date	7/24/2020
Output Time	10:42:13 AM

[File Information]
Type	Data File
Generated	7/24/2020 8:04:10 AM
Generated by	Admin
Modified	7/24/2020 8:54:36 AM
Modified by	Admin

[Sample Information]
Operator Name	Admin
Acquisition Date	7/24/2020 8:10:59 AM
Type	Unknown
Level	1
Sample Name	MA-ACR-1_20200721
Sample ID	MA-ACR-1_20200721
ISTD Amount1	1
ISTD Amount2	1
ISTD Amount3	1
ISTD Amount4	1
ISTD Amount5	1
ISTD Amount6	1
ISTD Amount7	1
ISTD Amount8	1
ISTD Amount9	1
ISTD Amount10	1
ISTD Amount11	1
ISTD Amount12	1
ISTD Amount13	1
ISTD Amount14	1
ISTD Amount15	1
ISTD Amount16	1
Sample Amount	1
Dilution Factor	1
Vial#	23
Injection Volume	1
Injection Count	1
Bar Code	

[Original Files]
Data File	C:\GCsolution\Data\Pfleger\Jonathan\07-23-2020\MA-ACR-1_20200721.gcd
Method File	C:\GCsolution\Data\Pfleger\Jonathan\20190412_Stabilwax_shortened_bake.gcm
Batch File	C:\GCsolution\Data\Pfleger\Jonathan\07-23-2020\gc_07-23-2020.gcb
Report Format File	C:\GCsolution\System\DEFAULT.gcr

[File Comment]


[Configration]
Instrument Name	FID w/AOC
Instrument #	2
Line #	1

[Peak Table (Ch1)]
# of Peaks	81
Peak#	R.Time	I.Time	F.Time	Area	Height	A/H	Conc.	Mark	ID#	Name	k'	Plate #	Plate Ht.	Tailing	Resolution	Sep.Factor
0.18683	-315
0.18750	-317
0.18817	-319
0.18883	-321
0.18950	-323
0.19017	-325
0.19083	-327
0.19150	-329
0.19217	-331
0.19283	-333
0.19350	-334
0.19417	-336
0.19483	-337
0.19550	-339
0.19617	-340
0.19683	-342
0.19750	-344
0.19817	-345
0.19883	-347
0.19950	-349
0.20017	-350
0.20083	-352
0.20150	-353
0.20217	-354
0.20283	-355
0.20350	-356
0.20417	-358
0.20483	-359
0.20550	-360
0.20617	-361
0.20683	-363
0.20750	-364
0.20817	-365
0.20883	-367
0.20950	-369
0.21017	-370
0.21083	-372
0.21150	-374
0.21217	-375
0.21283	-377
0.21350	-378
0.21417	-380
0.21483	-381
0.21550	-382
0.21617	-384
0.21683	-385
0.21750	-386
0.21817	-387
0.21883	-388
0.21950	-389
0.22017	-390
0.22083	-390
0.22150	-391
0.22217	-392
0.22283	-392
0.22350	-393
0.22417	-394
0.22483	-394
0.22550	-395
0.22617	-396
0.22683	-396
0.22750	-396
0.22817	-397
0.22883	-397
0.22950	-397
0.23017	-397
0.23083	-398
0.23150	-398
0.23217	-398
0.23283	-398
0.23350	-398
0.23417	-397
0.23483	-397
0.23550	-397
0.23617	-397
0.23683	-398
0.23750	-398
0.23817	-398
0.23883	-398
0.23950	-399
0.24017	-399
0.24083	-399
0.24150	-400
0.24217	-400
0.24283	-401
0.24350	-401
0.24417	-401
0.24483	-401
0.24550	-401
0.24617	-401
0.24683	-401
0.24750	-401
0.24817	-402
0.24883	-402
0.24950	-403
0.25017	-403
0.25083	-403
0.25150	-403
0.25217	-403
0.25283	-404
0.25350	-404
0.25417	-403
0.25483	-404
0.25550	-404
0.25617	-404
0.25683	-403
0.25750	-403
0.25817	-403
0.25883	-403
0.25950	-403
0.26017	-403
0.26083	-402
0.26150	-402
0.26217	-402
0.26283	-402
0.26350	-402
0.26417	-402
0.26483	-402
0.26550	-402
0.26617	-401
0.26683	-401
0.26750	-402
0.26817	-402
0.26883	-402
0.26950	-402
0.27017	-403
0.27083	-403
0.27150	-404
0.27217	-404
0.27283	-404
0.27350	-404
0.27417	-405
0.27483	-405
0.27550	-405
0.27617	-406
0.27683	-406
0.27750	-405
0.27817	-405
0.27883	-405
0.27950	-405
0.28017	-405
0.28083	-406
0.28150	-406
0.28217	-406
0.28283	-407
0.28350	-407
0.28417	-408
0.28483	-409
0.28550	-410
0.28617	-410
0.28683	-411
0.28750	-412
0.28817	-412
0.28883	-413
0.28950	-414
0.29017	-414
0.29083	-415
0.29150	-415
0.29217	-416
0.29283	-416
0.29350	-417
0.29417	-417
0.29483	-417
0.29550	-417
0.29617	-417
0.29683	-417
0.29750	-417
0.29817	-417
0.29883	-417
0.29950	-417
0.30017	-417
0.30083	-417
0.30150	-418
0.30217	-418
0.30283	-418
0.30350	-419
0.30417	-419
0.30483	-419
0.30550	-420
0.30617	-420
0.30683	-421
0.30750	-422
0.30817	-423
0.30883	-423
0.30950	-424
0.31017	-424
0.31083	-424
0.31150	-424
0.31217	-424
0.31283	-425
0.31350	-425
0.31417	-426
0.31483	-426
0.31550	-426
0.31617	-426
0.31683	-427
0.31750	-427
0.31817	-427
0.31883	-428
0.31950	-428
0.32017	-429
0.32083	-429
0.32150	-430
0.32217	-430
0.32283	-431
0.32350	-431
0.32417	-430
0.32483	-430
0.32550	-430
0.32617	-430
0.32683	-431
0.32750	-431
0.32817	-431
0.32883	-431
0.32950	-431
0.33017	-432
0.33083	-432
0.33150	-432
0.33217	-432
0.33283	-432
0.33350	-432
0.33417	-432
0.33483	-432
0.33550	-432
0.33617	-432
0.33683	-432
0.33750	-432
0.33817	-432
0.33883	-432
0.33950	-432
0.34017	-432
0.34083	-432
0.34150	-432
0.34217	-433
0.34283	-433
0.34350	-433
0.34417	-433
0.34483	-433
0.34550	-434
0.34617	-434
0.34683	-434
0.34750	-434
0.34817	-435
0.34883	-435
0.34950	-435
0.35017	-435
0.35083	-435
0.35150	-436
0.35217	-436
0.35283	-436
0.35350	-436
0.35417	-436
0.35483	-436
0.35550	-437
0.35617	-438
0.35683	-438
0.35750	-439
0.35817	-440
0.35883	-440
0.35950	-440
0.36017	-441
0.36083	-441
0.36150	-442
0.36217	-442
0.36283	-443
0.36350	-443
0.36417	-443
0.36483	-443
0.36550	-443
0.36617	-443
0.36683	-443
0.36750	-443
0.36817	-443
0.36883	-444
0.36950	-444
0.37017	-445
0.37083	-445
0.37150	-445
0.37217	-445
0.37283	-445
0.37350	-445
0.37417	-445
0.37483	-445
0.37550	-445
0.37617	-446
0.37683	-445
0.37750	-445
0.37817	-445
0.37883	-444
0.37950	-444
0.38017	-444
0.38083	-444
0.38150	-444
0.38217	-444
0.38283	-444
0.38350	-444
0.38417	-443
0.38483	-443
0.38550	-443
0.38617	-443
0.38683	-442
0.38750	-442
0.38817	-442
0.38883	-442
0.38950	-442
0.39017	-443
0.39083	-443
0.39150	-443
0.39217	-444
